UID,Fullname,Version,Insurance
293,Allie Powell,1.0,Travelers
018,Cory Jackson,2.5,Travelers
574,Joel Matthews,1.3,Allstate Corp
711,Bessie Mason,2.3,Travelers
597,Craig Watkins,1.2,Liberty Mutual
211,Minnie Stokes,1.0,USAA
961,Warren Harvey,2.0,Liberty Mutual
702,Harold Parker,2.6,Auto-Owners Insurance
073,Lily Martinez,2.3,Kemper
107,Stanley Douglas,2.1,Allstate Corp
627,Jessie Perez,2.9,Kemper
696,Miguel Fowler,3.0,State Farm
197,Leah Dennis,2.4,Progressive
026,Cole Ryan,2.1,Liberty Mutual
633,Hester James,2.3,State Farm
596,Joshua Simon,2.9,Auto-Owners Insurance
501,Sue Lamb,2.3,Allstate Corp
366,Isabel Kennedy,3.0,Progressive
172,Vincent Luna,1.2,Progressive
725,Beulah Cooper,1.5,Travelers
542,Joel Cortez,2.2,State Farm
418,Lucille Abbott,1.0,Progressive
126,Lottie White,2.1,Travelers
745,Birdie Carroll,2.3,Progressive
517,Mayme Figueroa,2.7,Liberty Mutual
044,Lora Welch,2.7,Auto-Owners Insurance
827,Franklin White,1.2,Progressive
709,Esther Tucker,1.0,State Farm
026,Lucas Weber,2.1,Progressive
891,Floyd Davis,1.5,Kemper
371,Ian Malone,1.0,USAA
374,Edwin Gardner,1.0,Kemper
139,Elnora Neal,2.6,Liberty Mutual
560,Ada Norton,1.1,Allstate Corp
874,Ann Martin,1.0,Travelers
919,Scott Erickson,2.2,USAA
411,Olivia Terry,2.0,Progressive
031,Mable Moran,2.1,State Farm
211,Lida Moreno,2.3,Allstate Corp
092,Samuel Goodman,2.3,Liberty Mutual
128,Jerry Walters,2.5,Liberty Mutual
787,James Herrera,4.0,Progressive
784,Isaiah Bowers,4.0,Travelers
896,Lizzie Thornton,2.4,Liberty Mutual
328,Logan Tucker,1.1,Progressive
591,Lucy Patton,1.3,USAA
030,Violet Padilla,3.0,Travelers
958,Lillian Morris,2.5,Kemper
709,Myrtle Morris,2.7,USAA
857,Darrell Castro,1.0,USAA
403,Fred Reid,2.4,USAA
858,Chase Schwartz,4.0,Allstate Corp
941,Allen Bradley,3.0,Kemper
785,Maria Rhodes,2.9,USAA
426,Elijah Glover,2.3,State Farm
601,Harold Anderson,1.5,Allstate Corp
827,Louis Nash,2.6,Auto-Owners Insurance
642,Daniel Reeves,3.0,Travelers
353,Aaron Armstrong,3.0,Travelers
261,Addie Caldwell,2.3,Travelers
694,Phillip Maxwell,1.2,Kemper
242,Charlotte Baldwin,2.4,Auto-Owners Insurance
808,Lee Strickland,2.9,Travelers
792,Bruce Butler,2.4,Progressive
501,Jim Brewer,2.1,Progressive
391,Delia Doyle,2.9,State Farm
510,Kevin Holmes,2.7,Progressive
699,Hettie McGee,2.9,Auto-Owners Insurance
856,Billy Sutton,1.2,Allstate Corp
779,Lela Barton,2.2,Auto-Owners Insurance
222,Martha Higgins,2.1,State Farm
491,Jim Ortiz,2.1,State Farm
309,Mattie Collier,2.2,State Farm
693,Katharine Ray,2.7,Allstate Corp
937,Gene Butler,1.3,Allstate Corp
997,Leah Warner,2.5,Kemper
606,Mabel Cunningham,2.0,Travelers
362,Ian Simpson,4.0,USAA
314,Maude Roberson,2.6,USAA
424,Dora Steele,2.2,Travelers
568,Christian Sparks,2.2,Auto-Owners Insurance
078,Marc Bates,2.7,Auto-Owners Insurance
471,Mayme Bush,1.1,Kemper
817,Jesus Stevenson,2.7,Travelers
047,Lois Higgins,1.1,Auto-Owners Insurance
757,Craig Hammond,2.1,Allstate Corp
331,Devin Bennett,4.0,Liberty Mutual
580,Lily Marshall,2.4,Allstate Corp
995,Matilda Freeman,1.5,Kemper
897,Lula Osborne,2.0,Auto-Owners Insurance
567,Erik Barton,1.5,Auto-Owners Insurance
038,Edith Waters,2.2,Kemper
124,Abbie Bridges,1.0,USAA
725,Roxie Hamilton,2.5,Kemper
864,Caroline Gomez,2.3,Progressive
747,John Ballard,1.0,Liberty Mutual
398,Lucinda Zimmerman,2.4,Auto-Owners Insurance
177,Irene Simmons,2.7,Liberty Mutual
009,Cameron Gilbert,2.6,Auto-Owners Insurance
087,Mary Dawson,3.0,State Farm
594,Gavin McKinney,1.1,Auto-Owners Insurance
302,Melvin Marsh,1.1,Progressive
673,Ethan Burgess,1.1,USAA
216,Rodney Ferguson,2.1,Liberty Mutual
507,Adele Reid,2.6,Travelers
500,Sophia Farmer,1.1,Liberty Mutual
897,Estella Roy,2.4,Liberty Mutual
762,Ronnie Maxwell,2.1,USAA
195,Jean Turner,1.3,Liberty Mutual
954,Teresa McKenzie,1.5,Progressive
924,Steven Butler,2.7,State Farm
373,Claudia Weber,1.2,Allstate Corp
430,Matilda Turner,2.5,Allstate Corp
157,Amelia Lyons,2.4,Travelers
548,Rose Tate,2.7,Auto-Owners Insurance
046,Essie Andrews,1.2,Kemper
603,Lela Long,2.1,Progressive
591,Rhoda Russell,2.3,USAA
105,Alex Taylor,1.2,Liberty Mutual
806,Lois Watts,4.0,Travelers
200,Don Henry,2.7,State Farm
738,Christopher Strickland,2.5,Kemper
951,Leroy Bailey,2.3,State Farm
428,Eugene Hodges,1.1,Progressive
372,Grace Boone,1.1,Allstate Corp
919,Laura Holt,4.0,Travelers
080,Alberta Moran,2.0,Progressive
794,Terry Blair,2.4,Kemper
718,Phoebe Tucker,1.0,Travelers
922,Wayne Hamilton,2.1,Auto-Owners Insurance
549,Pauline Moody,2.5,Liberty Mutual
448,Kevin Brooks,2.0,Allstate Corp
870,Hester Doyle,1.5,State Farm
582,Randall Weaver,2.0,State Farm
824,Phillip Clarke,1.5,Allstate Corp
745,Gussie McKenzie,2.2,Progressive
331,Elsie Jacobs,2.2,Liberty Mutual
917,Ellen Jackson,2.4,Progressive
311,Isaiah Bryant,2.9,State Farm
439,Elizabeth Norton,2.6,Travelers
292,Barbara Byrd,1.5,Allstate Corp
064,Delia Butler,1.1,USAA
267,Jared Morgan,2.6,Kemper
231,Hattie Atkins,1.0,Allstate Corp
841,Brent Willis,2.1,USAA
708,Jackson Fitzgerald,1.3,Kemper
401,Eddie Adkins,2.7,USAA
527,Curtis Green,2.7,Liberty Mutual
161,Elizabeth Hansen,2.3,State Farm
422,Nora Griffin,1.5,Travelers
276,Sophia Dennis,3.0,Allstate Corp
413,Gerald Sims,4.0,Progressive
612,Violet Miller,2.1,Travelers
650,Barbara Ramos,1.1,USAA
266,Bertha Nguyen,4.0,Kemper
606,Paul Coleman,2.0,Travelers
687,Mamie Murray,2.4,State Farm
540,Derek Miller,2.5,State Farm
424,Isaac Harper,2.7,Travelers
503,Zachary Reed,2.4,Liberty Mutual
812,Stella Holmes,2.6,Progressive
142,Antonio Montgomery,1.5,State Farm
779,Dale Mendez,2.9,Allstate Corp
413,Leila Lynch,3.0,Progressive
772,Walter McKenzie,2.2,Travelers
496,Ivan Webb,2.1,Auto-Owners Insurance
668,Jon Sanders,1.1,USAA
424,David Arnold,2.0,Kemper
214,Mabel Hubbard,2.1,Liberty Mutual
956,Virginia Soto,2.6,State Farm
393,Norman Snyder,3.0,USAA
793,Ricky Osborne,1.1,USAA
246,Maurice Duncan,1.1,Kemper
322,Richard Clarke,1.5,Auto-Owners Insurance
889,Antonio Colon,2.5,Kemper
604,Edward Tyler,2.2,USAA
373,Linnie Castillo,2.6,State Farm
970,Max Long,2.7,Liberty Mutual
189,Hilda Houston,4.0,Auto-Owners Insurance
243,Isaiah Rhodes,3.0,Travelers
828,Helena Welch,2.5,Kemper
931,Tillie Sutton,4.0,USAA
574,Hattie Collier,2.4,USAA
384,Annie Russell,2.4,Kemper
003,Clarence Hamilton,2.6,USAA
969,Jim Wilkerson,1.0,Allstate Corp
496,Wayne Ballard,2.2,Liberty Mutual
669,Adam Riley,3.0,Liberty Mutual
940,Polly Grant,4.0,USAA
993,Betty Harrington,1.1,Kemper
170,Julian Scott,2.3,USAA
447,Mitchell Knight,2.2,Travelers
758,Bess Nunez,1.5,Kemper
991,Winifred Frank,1.5,Travelers
102,Susie McCoy,4.0,State Farm
804,Rosa Graves,3.0,Travelers
588,Franklin Harrington,1.3,State Farm
137,Emma Figueroa,2.7,Auto-Owners Insurance
007,Manuel Nunez,1.1,Allstate Corp
146,Alexander Pierce,2.2,State Farm
820,Hilda Burton,2.3,Auto-Owners Insurance
086,Tony Daniel,2.9,Kemper
392,Billy Little,2.9,Allstate Corp
930,Lena Spencer,1.1,Auto-Owners Insurance
450,Olivia Johnston,1.3,Travelers
167,Gary Rivera,2.7,Travelers
619,Bessie Love,3.0,Kemper
509,Lois Roy,2.9,Allstate Corp
545,Cameron Scott,3.0,Travelers
365,Bettie Mack,2.6,USAA
485,Victoria Estrada,4.0,Progressive
943,Lou Graves,1.5,Allstate Corp
000,Annie Lewis,2.2,Allstate Corp
860,Jason Castro,2.9,Progressive
697,Sallie Cooper,1.2,Auto-Owners Insurance
237,Noah Owen,4.0,USAA
903,Harvey Park,2.1,Auto-Owners Insurance
426,Winnie Williamson,1.3,State Farm
164,Jeffrey Williamson,2.2,Kemper
640,Hunter Gomez,2.0,Auto-Owners Insurance
705,Nina Stephens,1.5,Kemper
366,Katharine Henry,1.5,Kemper
622,Charles Evans,1.0,Allstate Corp
681,Robert Tucker,1.3,Liberty Mutual
212,Beulah Jefferson,2.5,USAA
310,Tyler Padilla,2.1,Progressive
787,Isabel Logan,2.6,Travelers
728,Katherine Harvey,1.0,Auto-Owners Insurance
726,Leila Briggs,2.4,Progressive
408,Bernice Richardson,4.0,Kemper
256,Delia Powers,2.7,Liberty Mutual
132,Cory Massey,2.9,Auto-Owners Insurance
718,Lettie Buchanan,1.3,Liberty Mutual
365,Isabelle Foster,1.3,Auto-Owners Insurance
005,Noah Gill,2.9,Allstate Corp
129,Nelle Becker,1.3,Travelers
461,Sadie Davidson,2.1,USAA
699,Martin French,2.1,Allstate Corp
495,Henrietta Gonzalez,1.5,Auto-Owners Insurance
765,Lucile Scott,3.0,Kemper
363,Hannah Mendez,2.6,Progressive
507,Mamie Miles,2.5,Kemper
791,Barbara Keller,1.2,State Farm
081,Bessie Huff,1.3,State Farm
009,Margaret McGuire,4.0,Kemper
954,Christine Stevenson,2.6,Liberty Mutual
277,Jacob Davidson,1.3,Kemper
638,Kevin Jimenez,2.6,State Farm
802,Teresa Waters,1.3,Travelers
880,Victor Carpenter,3.0,Travelers
044,Hunter Carson,1.0,USAA
234,Leroy Alvarez,2.3,Liberty Mutual
419,Amelia Yates,1.0,Allstate Corp
327,Clayton Zimmerman,2.9,Auto-Owners Insurance
246,Dylan Simon,2.9,Auto-Owners Insurance
474,Elva Mitchell,1.2,Progressive
272,Bobby Pratt,2.6,State Farm
654,Winifred Carpenter,4.0,Allstate Corp
414,Floyd Martinez,4.0,Allstate Corp
434,Billy Fernandez,2.7,Auto-Owners Insurance
958,Gerald Watts,1.0,USAA
928,Donald Fowler,2.9,Auto-Owners Insurance
889,Hulda Griffith,2.0,Travelers
841,Roxie Reynolds,2.4,Progressive
981,Eva Newman,2.1,Allstate Corp
923,Katharine Chapman,3.0,USAA
736,Micheal Pratt,2.5,Liberty Mutual
729,Agnes Moore,1.5,USAA
296,Henry Floyd,2.1,Allstate Corp
159,Todd Benson,1.0,State Farm
462,Rodney Cooper,2.2,Allstate Corp
937,Lettie Weaver,2.1,Allstate Corp
244,Hilda Patterson,2.7,Kemper
162,Margaret Bates,1.0,Auto-Owners Insurance
405,Rose Marshall,1.0,Progressive
638,Rachel Gray,2.4,Liberty Mutual
701,Scott Obrien,1.0,Allstate Corp
128,Louis Lawson,3.0,Travelers
650,Eliza Diaz,2.7,Travelers
683,Ellen Rodriguez,2.4,State Farm
584,Bruce Horton,3.0,Allstate Corp
186,Della Jordan,2.6,Progressive
167,Cecelia Price,1.2,Auto-Owners Insurance
668,Sarah Vega,2.0,Progressive
402,Christopher Hopkins,1.0,Travelers
122,Mable Terry,2.2,Liberty Mutual
658,Ina Ortega,1.5,Auto-Owners Insurance
478,Wesley Benson,2.6,Progressive
118,Francis Cole,2.9,State Farm
219,Alta Cunningham,2.7,Kemper
299,Kate Ray,2.5,Auto-Owners Insurance
517,Gerald Walton,2.5,State Farm
327,Clarence Hall,2.5,State Farm
604,Minnie Snyder,1.0,Travelers
444,Lucas Mathis,1.1,Progressive
989,Ethel Colon,2.3,Liberty Mutual
155,Devin Sims,2.4,Progressive
396,Ronald Hanson,1.2,Kemper
492,Ray Mitchell,1.5,Allstate Corp
998,Alejandro Webb,2.1,Liberty Mutual
268,Milton Diaz,2.4,State Farm
170,Ruth Cook,2.0,Kemper
225,Ophelia Romero,2.4,State Farm
587,Hattie Harmon,2.4,State Farm
487,Lola May,2.5,State Farm
342,Benjamin Curry,2.9,Kemper
170,Mayme Carlson,3.0,State Farm
615,Nell Newman,1.3,Auto-Owners Insurance
796,Clarence Newton,2.1,Liberty Mutual
505,Adeline Bowen,1.1,State Farm
627,Fanny Carpenter,4.0,Allstate Corp
306,Carl Carlson,2.6,Auto-Owners Insurance
559,William Gibbs,2.2,Liberty Mutual
306,Scott Joseph,3.0,Liberty Mutual
002,Mitchell Waters,1.2,Allstate Corp
167,Glen McCoy,2.1,Liberty Mutual
177,Tillie Rios,1.3,Progressive
089,Oscar Barrett,3.0,State Farm
772,Derek Edwards,1.0,Kemper
520,Jeremy Fletcher,1.0,Liberty Mutual
641,Raymond Barber,2.1,Allstate Corp
125,Dollie Vasquez,2.6,Progressive
933,Warren Tate,2.4,USAA
261,Victor Simmons,2.0,State Farm
317,Christian Aguilar,2.4,Allstate Corp
681,Willie Guerrero,2.2,Allstate Corp
727,Duane Carson,2.3,Allstate Corp
718,Elmer Alexander,2.5,Allstate Corp
264,Ricky Buchanan,2.9,Travelers
926,Edward Carson,2.6,Progressive
572,Mina Roberts,2.2,Kemper
663,Chase Soto,1.2,Auto-Owners Insurance
728,Seth Curtis,3.0,Auto-Owners Insurance
485,Austin Goodwin,4.0,Progressive
477,Jim Clarke,1.2,USAA
777,Gussie Harmon,2.0,USAA
491,Marian Lowe,1.3,Allstate Corp
052,Bobby Obrien,2.5,Progressive
108,Nellie Stevens,1.3,USAA
602,Edwin Huff,2.9,State Farm
276,Marc Russell,2.7,Auto-Owners Insurance
249,Maurice Cooper,3.0,Allstate Corp
177,Hattie Reynolds,1.5,Progressive
812,Keith Vasquez,2.7,Progressive
616,Della Watkins,2.2,Allstate Corp
973,Jeff Ross,1.2,Travelers
094,Warren Fleming,2.1,Auto-Owners Insurance
553,Ralph Guerrero,2.4,Progressive
186,Christina Lindsey,1.5,Kemper
797,Tommy Jensen,2.5,Liberty Mutual
644,Lee Gray,2.3,Travelers
069,Josie Reese,1.2,Liberty Mutual
811,Winnie Elliott,2.3,USAA
303,Susan Strickland,2.5,Travelers
990,Miguel Casey,1.0,Liberty Mutual
901,Blake Brooks,4.0,Travelers
908,Jane Padilla,2.6,Liberty Mutual
933,Francis Ramos,1.0,Travelers
337,Gertrude Henry,1.0,Travelers
529,Manuel Barton,1.2,Kemper
932,Lydia Obrien,1.1,USAA
987,Lillian Gordon,2.2,USAA
260,Amanda Moody,2.5,Progressive
823,Wesley Campbell,2.9,USAA
830,Erik Harris,1.1,Travelers
359,Georgie Peterson,2.7,State Farm
850,Sallie Owen,2.0,Progressive
732,Norman Parks,1.1,State Farm
972,Katharine Pratt,1.3,State Farm
820,Earl Casey,2.2,Kemper
592,Leila Carr,2.4,Progressive
294,Gary Morris,1.1,USAA
122,Daisy Thomas,4.0,State Farm
851,Lucille Obrien,1.5,USAA
143,Charlotte Schneider,3.0,Kemper
321,Norman Ballard,1.0,Allstate Corp
103,Ora Snyder,2.4,Kemper
146,Gene West,1.0,Travelers
690,Marion Ballard,2.6,Travelers
869,Mathilda Cole,1.0,Liberty Mutual
913,Kathryn Richards,2.6,Liberty Mutual
190,Jackson Walsh,2.4,USAA
433,Margaret Henry,4.0,Travelers
109,Gene Harmon,3.0,Progressive
455,Shane Lloyd,2.9,Progressive
808,Miguel Burton,1.0,Auto-Owners Insurance
741,Terry Colon,2.5,USAA
275,Daisy Russell,2.0,State Farm
404,Abbie Copeland,1.3,Liberty Mutual
968,Sallie Thornton,2.9,State Farm
498,Caleb Ramirez,2.3,Kemper
357,Trevor Shelton,2.5,State Farm
302,Eddie Jones,4.0,Liberty Mutual
548,Cody Hernandez,1.5,Allstate Corp
271,Nannie Nash,1.0,State Farm
645,Ada Hodges,1.2,State Farm
413,Victoria Vargas,1.3,Auto-Owners Insurance
654,Marvin Guzman,1.5,Auto-Owners Insurance
184,Brett Potter,2.6,Progressive
852,Gussie Campbell,1.1,Auto-Owners Insurance
245,Lenora Christensen,2.5,Auto-Owners Insurance
331,Edgar Martin,2.5,Auto-Owners Insurance
718,Caleb Payne,1.2,Progressive
651,Ethel Evans,2.9,Travelers
238,Aiden Carter,2.9,Allstate Corp
614,Shane Simpson,2.4,Travelers
302,Eliza West,1.3,Allstate Corp
367,Willie Fernandez,2.3,Allstate Corp
486,Blanche Cain,2.0,Allstate Corp
960,Jared Brock,2.2,Progressive
076,Floyd Powell,3.0,Travelers
983,Marvin Ramirez,2.9,Travelers
620,Lloyd Summers,2.4,Travelers
541,Randy Wagner,1.1,State Farm
268,Raymond Ramsey,2.0,Kemper
390,Helena Cox,1.3,Allstate Corp
758,Marian Taylor,1.3,USAA
610,Daniel Hubbard,2.5,USAA
270,Lettie Figueroa,1.2,Kemper
304,Keith Alvarez,2.0,Auto-Owners Insurance
228,Rosa Estrada,2.6,Travelers
146,Willie Horton,2.6,State Farm
202,David Hogan,1.2,Liberty Mutual
679,Tommy Palmer,2.7,USAA
478,Zachary Parks,2.0,Allstate Corp
395,Bettie Matthews,2.5,Kemper
251,Isabelle Byrd,1.3,Progressive
987,Manuel Frazier,2.4,Kemper
688,Tom Rivera,3.0,Travelers
707,Lee Norman,2.9,Liberty Mutual
364,Charlie Clark,2.2,Travelers
333,Landon Saunders,3.0,USAA
315,Earl Schmidt,2.2,Progressive
738,Louise Rodriquez,2.9,State Farm
817,Bettie Long,1.3,USAA
511,Chase Mendoza,2.0,Kemper
096,Mittie Jenkins,2.2,Auto-Owners Insurance
782,Cecilia Howard,2.3,Kemper
144,Martha Allison,2.7,Allstate Corp
417,Zachary Love,1.2,Allstate Corp
637,Julian Glover,1.3,State Farm
462,Nicholas Hoffman,2.5,Kemper
026,Louise Vasquez,3.0,State Farm
141,Margaret McDaniel,2.1,Progressive
638,Julia Morgan,2.3,Travelers
742,Lizzie Ramirez,2.4,State Farm
321,Jose Tran,2.2,Travelers
998,Craig Joseph,2.6,Allstate Corp
740,Juan Kim,2.4,Allstate Corp
538,Hester Frazier,2.3,Auto-Owners Insurance
751,Ella Zimmerman,1.2,Allstate Corp
964,Lydia Simpson,1.3,Liberty Mutual
422,Myrtie Brock,4.0,Allstate Corp
761,Landon Dean,1.0,Auto-Owners Insurance
995,Adelaide Freeman,2.4,Progressive
274,Gerald Walton,2.5,Travelers
542,Lettie Evans,1.2,State Farm
003,Susan Hunter,1.1,Auto-Owners Insurance
264,Miguel Peters,1.1,Travelers
530,Steven Murphy,1.2,Progressive
735,Ryan Jimenez,1.3,Kemper
187,Sara Armstrong,2.0,State Farm
026,Catherine Mills,1.1,Liberty Mutual
710,Joseph Bridges,2.0,State Farm
523,Sallie Poole,1.3,Travelers
726,Sam Logan,1.2,Auto-Owners Insurance
506,Ronnie Sherman,1.5,State Farm
476,Willie Briggs,1.1,USAA
970,Vera May,2.7,Auto-Owners Insurance
000,Louis Thomas,2.5,State Farm
697,Esther Romero,2.9,Kemper
694,Rhoda Ingram,2.3,Kemper
075,Kate Fleming,2.1,Travelers
991,Loretta Kelly,2.7,USAA
122,Amanda Williamson,3.0,State Farm
099,Darrell Owen,2.5,Kemper
477,Cory Boone,2.7,Liberty Mutual
639,Evelyn Ramirez,1.5,Kemper
688,Mathilda Payne,1.3,Kemper
721,Jeanette Crawford,2.4,Progressive
008,Josephine Matthews,4.0,Progressive
747,Isaac Copeland,2.4,USAA
826,Maude Wright,1.5,Allstate Corp
869,Darrell Francis,2.4,Auto-Owners Insurance
863,Francis Clarke,1.0,State Farm
679,Marc Lee,1.5,Auto-Owners Insurance
876,May Drake,2.9,Auto-Owners Insurance
377,Bradley Gonzalez,2.0,Liberty Mutual
949,Walter Mendez,2.9,Kemper
241,Iva Carson,2.1,Auto-Owners Insurance
816,Alan Pena,1.1,USAA
959,Allen Davidson,2.5,USAA
132,Beulah Allen,2.9,Progressive
623,Aaron Bowers,2.1,Travelers
727,Marguerite Murphy,3.0,Kemper
166,Elnora Webster,2.4,Progressive
424,Leah Goodwin,3.0,Allstate Corp
560,Rena Ford,2.6,Travelers
472,Leona Howell,2.4,Kemper
247,Gertrude Luna,1.3,Liberty Mutual
274,Jerome Franklin,1.5,Auto-Owners Insurance
760,Danny Gray,1.3,State Farm
063,Edith Hanson,2.3,USAA
226,Lottie Ellis,1.2,Liberty Mutual
411,Eunice Vasquez,2.9,Allstate Corp
331,Allen Huff,4.0,USAA
432,Mae Garrett,2.5,USAA
784,Peter Alvarez,3.0,Kemper
743,Lilly Alexander,1.0,USAA
638,Jorge Stevenson,1.3,State Farm
167,Martha Griffin,2.2,Kemper
807,Chris Norman,2.9,Travelers
566,Alvin Gilbert,1.0,State Farm
913,Maria Silva,1.3,Kemper
590,Etta Roy,2.9,USAA
262,Carl Morton,4.0,Allstate Corp
242,Minerva Harrington,1.5,Allstate Corp
600,Elsie Lloyd,2.6,Allstate Corp
110,Lawrence Reese,2.7,Auto-Owners Insurance
561,Emma Wallace,2.1,State Farm
638,Devin Diaz,2.2,USAA
116,Timothy Fields,1.5,USAA
971,Virgie Wilkerson,2.3,Kemper
375,Ricardo Barnett,2.6,Auto-Owners Insurance
250,Milton Hamilton,1.0,Allstate Corp
320,Lola Santos,1.5,Kemper
744,Katie Schneider,2.0,Kemper
825,Lelia Daniels,2.2,State Farm
805,Beulah Hernandez,1.5,Travelers
728,Lydia Obrien,1.3,Auto-Owners Insurance
500,Theresa Francis,2.2,Progressive
396,Elsie Webb,2.2,Liberty Mutual
355,Myra Griffin,2.5,Progressive
157,Jeffery Santos,2.9,State Farm
125,Helen Howard,1.3,Liberty Mutual
736,Eleanor Marshall,1.3,USAA
947,Florence Bridges,1.5,USAA
499,Duane King,2.9,Progressive
221,Eddie Vaughn,2.9,Liberty Mutual
904,Danny Hart,2.9,USAA
994,Amelia Thomas,2.4,USAA
086,Floyd Neal,2.7,Allstate Corp
940,Elizabeth Hunt,4.0,Travelers
566,Cecelia Swanson,1.3,State Farm
141,Bess Terry,2.7,USAA
457,Howard Coleman,1.2,Kemper
994,Katie Davidson,3.0,State Farm
177,Millie Andrews,2.5,Travelers
592,Adele Owen,2.3,Auto-Owners Insurance
066,Travis Klein,2.5,Progressive
869,Cecelia Gonzalez,2.2,Kemper
479,Amelia Douglas,3.0,Liberty Mutual
512,Roxie Nash,1.3,Liberty Mutual
926,Alberta Saunders,2.9,Progressive
198,Ophelia Guzman,2.6,State Farm
825,Mable Riley,2.5,State Farm
166,Rosetta Jennings,2.5,Kemper
771,Phoebe Chambers,1.3,USAA
695,Glenn West,1.3,State Farm
144,Roger Ryan,2.9,Allstate Corp
621,Benjamin Miles,4.0,Progressive
888,Isaiah Maldonado,3.0,State Farm
054,Genevieve Obrien,1.2,Liberty Mutual
106,Ann Howard,2.0,Allstate Corp
731,Micheal Carter,2.4,Progressive
871,Stella Cooper,2.6,USAA
136,Hester Olson,2.0,Auto-Owners Insurance
229,Elnora McGuire,2.5,Allstate Corp
211,Minerva Barton,2.9,Progressive
760,Margaret McBride,2.3,State Farm
759,Cody Brown,2.7,USAA
877,Lottie McCormick,3.0,Liberty Mutual
243,Russell Neal,2.5,Allstate Corp
607,Peter Webster,2.1,Auto-Owners Insurance
960,Chase Pearson,2.3,Progressive
621,Fannie Fuller,2.1,Travelers
534,Virginia Martin,2.5,State Farm
994,Glenn Roberson,1.5,Kemper
580,Donald Logan,1.1,Kemper
857,Jim Grant,1.5,Kemper
778,Ora Hall,1.3,USAA
485,Maud Daniel,1.5,Liberty Mutual
180,Sarah Howell,1.0,State Farm
374,Lois McCoy,2.3,Allstate Corp
519,Marguerite Norris,2.3,Progressive
377,Gertrude Castillo,1.0,Auto-Owners Insurance
118,Miguel Gray,1.5,Auto-Owners Insurance
676,Rosetta Waters,2.4,Kemper
304,Lloyd Conner,2.3,State Farm
305,Hettie Turner,2.1,Allstate Corp
277,Louisa Morgan,2.3,Auto-Owners Insurance
371,Douglas Gibson,2.1,Travelers
274,Landon Palmer,2.4,Progressive
084,Melvin Robinson,1.5,Liberty Mutual
402,Steven Lloyd,2.5,State Farm
123,Fannie Kim,2.7,Travelers
139,Benjamin Blake,2.5,Progressive
608,Austin Wright,2.4,Liberty Mutual
409,Ryan Hardy,1.1,Kemper
454,Charles Moore,1.5,Kemper
824,Garrett Grant,1.1,Auto-Owners Insurance
347,Corey Mann,1.2,State Farm
856,David Powers,2.1,Allstate Corp
724,Mike Cunningham,2.2,Travelers
827,Dora Spencer,2.2,Liberty Mutual
209,Steven Terry,2.7,Kemper
818,Cecelia Baldwin,2.4,State Farm
648,Earl Copeland,2.7,Kemper
708,Robert Farmer,3.0,Allstate Corp
101,Gordon Brown,2.2,Progressive
800,Nicholas Dennis,2.4,Allstate Corp
022,Phoebe Lyons,2.0,State Farm
153,Alan Stokes,2.2,USAA
967,Lucy McDaniel,2.1,State Farm
472,Dennis Ross,1.5,Travelers
353,Cora Hogan,1.2,Kemper
846,Dennis Alvarado,1.3,Allstate Corp
910,Micheal McKinney,1.2,Progressive
290,Russell Lopez,2.7,USAA
666,Mollie Mullins,2.1,Travelers
834,Christian Dennis,2.0,Kemper
742,Flora Reed,2.9,State Farm
138,Aaron Chavez,2.7,Progressive
349,Bettie Hopkins,2.7,Progressive
228,Alta Harrington,1.3,USAA
832,Ruby Price,2.2,Auto-Owners Insurance
128,Edith Weber,1.5,USAA
736,Lola Castro,1.5,Auto-Owners Insurance
925,Steve Little,4.0,Allstate Corp
540,Virginia Kelly,2.9,Allstate Corp
840,Winnie Atkins,1.2,Allstate Corp
325,Herbert Rhodes,2.5,State Farm
416,Ida Alvarez,2.0,Kemper
096,Herman Pearson,2.4,Travelers
213,Cameron Francis,2.6,Kemper
768,Birdie Evans,3.0,USAA
246,Hester Moreno,2.6,Progressive
589,Hunter Chapman,1.0,Travelers
459,Sadie Mack,1.0,USAA
936,Lena Cohen,2.2,USAA
699,Wayne Hale,2.9,USAA
386,Owen Norris,2.1,Liberty Mutual
029,William Perry,2.9,USAA
355,Susie Terry,1.5,Allstate Corp
060,Bernice Brady,2.6,Kemper
187,Alice Curry,2.6,State Farm
997,Manuel Moody,2.5,Allstate Corp
869,Emilie Quinn,1.5,Auto-Owners Insurance
828,Rosalie Ramirez,2.0,Auto-Owners Insurance
544,Jeremiah Ramirez,2.4,USAA
866,Alberta Scott,2.7,Progressive
100,Christopher Colon,2.3,Kemper
023,Jesse Cross,1.2,Allstate Corp
173,Leila Harmon,2.7,Kemper
881,Verna Sims,2.0,Liberty Mutual
904,Chris Simon,2.6,Kemper
439,Cora Richardson,2.7,Auto-Owners Insurance
906,Jeffery Phelps,2.5,Auto-Owners Insurance
688,Harriet Blake,2.0,State Farm
272,Chase Kennedy,2.3,Kemper
975,Arthur Fletcher,1.0,Kemper
637,Albert Boyd,2.2,State Farm
209,Cornelia McDonald,1.0,Progressive
140,Ethan Ortiz,2.1,USAA
946,Callie James,3.0,Liberty Mutual
351,Leona Arnold,2.1,Allstate Corp
089,Essie Townsend,2.2,USAA
001,Frederick Reid,2.5,Liberty Mutual
834,Lester Bates,2.9,Kemper
197,Carrie May,2.5,Travelers
356,Juan Lindsey,2.2,USAA
